num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,4.5,1.0,20.0,4.0,6.0,-0.25027483961466995
1.0,4.5,1.0,20.0,5.0,6.0,-0.25027483961466995
1.0,4.5,1.0,20.0,6.0,6.0,-0.3235837697494127
1.0,4.5,1.0,20.0,7.0,6.0,-0.32359729823536404
1.0,4.5,1.0,20.0,8.0,6.0,-0.4894461154100227
1.0,4.5,1.0,20.0,9.0,6.0,-0.25027483961466995
1.0,4.5,1.0,20.0,0.0,7.0,-0.2638690462433472
1.0,4.5,1.0,20.0,1.0,7.0,-0.2638750056601895
1.0,4.5,1.0,20.0,2.0,7.0,-0.437950193245532
1.0,4.5,1.0,20.0,3.0,7.0,-0.4381289268587271
1.0,4.5,1.0,20.0,4.0,7.0,-0.2438682039070907
1.0,4.5,1.0,20.0,5.0,7.0,-0.24380223574717397
1.0,4.5,1.0,20.0,6.0,7.0,-0.26387985088194565
1.0,4.5,1.0,20.0,7.0,7.0,-0.26398329293116224
1.0,4.5,1.0,20.0,8.0,7.0,-0.4379502076609645
1.0,4.5,1.0,20.0,9.0,7.0,-0.24384385731265942
1.0,4.5,1.0,20.0,0.0,8.0,-0.2731296788343619
1.0,4.5,1.0,20.0,1.0,8.0,-0.24899069100042656
1.0,4.5,1.0,20.0,2.0,8.0,-0.24891012632009651
1.0,4.5,1.0,20.0,3.0,8.0,-0.2731296788343619
1.0,4.5,1.0,20.0,4.0,8.0,-0.3740754366420868
1.0,4.5,1.0,20.0,5.0,8.0,-0.3741382562178197
1.0,4.5,1.0,20.0,6.0,8.0,-0.24897579622001612
1.0,4.5,1.0,20.0,7.0,8.0,-0.24890759815030106
1.0,4.5,1.0,20.0,8.0,8.0,-0.24892077061978612
1.0,4.5,1.0,20.0,9.0,8.0,-0.3740808824456068
1.0,4.5,1.0,20.0,0.0,9.0,-0.20773465573913552
1.0,4.5,1.0,20.0,1.0,9.0,-0.20770829763292553
1.0,4.5,1.0,20.0,2.0,9.0,-0.11817872852474844
1.0,4.5,1.0,20.0,3.0,9.0,-0.2222981974921777
1.0,4.5,1.0,20.0,4.0,9.0,-0.2191844124895838
1.0,4.5,1.0,20.0,5.0,9.0,-0.20763013364104302
1.0,4.5,1.0,20.0,6.0,9.0,-0.20764900898153307
1.0,4.5,1.0,20.0,7.0,9.0,-0.20762358136381392
1.0,4.5,1.0,20.0,8.0,9.0,-0.11812288325130198
1.0,4.5,1.0,20.0,9.0,9.0,-0.2191844124895838
1.0,5.0,1.0,20.0,0.0,0.0,-0.29016106776044687
1.0,5.0,1.0,20.0,1.0,0.0,-0.6101635423135815
1.0,5.0,1.0,20.0,2.0,0.0,-0.6101229241720387
1.0,5.0,1.0,20.0,3.0,0.0,-0.18063660605400178
1.0,5.0,1.0,20.0,4.0,0.0,-0.260151948528466
