num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,4.0,1.0,20.0,8.0,6.0,-0.21908702581120315
1.0,4.0,1.0,20.0,9.0,6.0,-0.35837785163512137
1.0,4.0,1.0,20.0,0.0,7.0,-0.17207677775892025
1.0,4.0,1.0,20.0,1.0,7.0,-0.27710397040326773
1.0,4.0,1.0,20.0,2.0,7.0,-0.11456418499035566
1.0,4.0,1.0,20.0,3.0,7.0,-0.06794449884394502
1.0,4.0,1.0,20.0,4.0,7.0,-0.09057404266825629
1.0,4.0,1.0,20.0,5.0,7.0,-0.42114032045084265
1.0,4.0,1.0,20.0,6.0,7.0,-0.11282796770123742
1.0,4.0,1.0,20.0,7.0,7.0,-0.016438153745898073
1.0,4.0,1.0,20.0,8.0,7.0,-0.16369435845017208
1.0,4.0,1.0,20.0,9.0,7.0,-0.41592353677812843
1.0,4.0,1.0,20.0,0.0,8.0,-0.6293291527897871
1.0,4.0,1.0,20.0,1.0,8.0,-0.7374125181181983
1.0,4.0,1.0,20.0,2.0,8.0,-0.6948133801045435
1.0,4.0,1.0,20.0,3.0,8.0,-0.35443315099931416
1.0,4.0,1.0,20.0,4.0,8.0,-0.13974925390725407
1.0,4.0,1.0,20.0,5.0,8.0,-0.699844542794178
1.0,4.0,1.0,20.0,6.0,8.0,-0.7508589615126274
1.0,4.0,1.0,20.0,7.0,8.0,-0.6476888236825259
1.0,4.0,1.0,20.0,8.0,8.0,-0.7487626534375595
1.0,4.0,1.0,20.0,9.0,8.0,-0.3107109723497034
1.0,4.0,1.0,20.0,0.0,9.0,-0.20473289848860082
1.0,4.0,1.0,20.0,1.0,9.0,-0.27031742830491146
1.0,4.0,1.0,20.0,2.0,9.0,-0.6855367918445084
1.0,4.0,1.0,20.0,3.0,9.0,-0.4040707050786668
1.0,4.0,1.0,20.0,4.0,9.0,-0.06427554311957517
1.0,4.0,1.0,20.0,5.0,9.0,-0.3112938155690911
1.0,4.0,1.0,20.0,6.0,9.0,-0.23209039096840023
1.0,4.0,1.0,20.0,7.0,9.0,-0.1785610934172281
1.0,4.0,1.0,20.0,8.0,9.0,-0.2730761365606912
1.0,4.0,1.0,20.0,9.0,9.0,-0.21084508605211694
1.0,5.0,1.0,20.0,0.0,0.0,-0.41771073725401126
1.0,5.0,1.0,20.0,1.0,0.0,-0.17267974951444023
1.0,5.0,1.0,20.0,2.0,0.0,-0.08702923702165885
1.0,5.0,1.0,20.0,3.0,0.0,-0.1846682107486429
